url,original_url,registrable_domain,source,source_category,binary_label,scam_category,original_label,source_record_id,submission_time,verification_time,target,collection_timestamp,submitted_url,normalized_url,live_status,behavioural_eligible,hybrid_eligible,status_code,final_url,content_type,downloaded_bytes,redirect_count,html_available,error_type,error_message,audit_timestamp
https://0hc2qc.info/article/t1q2mhcqm4,https://0hc2qc.info/article/t1q2mhcqm4,0hc2qc.info,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515136,2026-09-01T15:24:54+00:00,2026-09-01T15:32:03+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://0hc2qc.info/article/t1q2mhcqm4,https://0hc2qc.info/article/t1q2mhcqm4,tls_failure,0,0,,https://0hc2qc.info/article/t1q2mhcqm4,,0,0,0,tls_error,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1002),2026-09-04T07:25:55.665776+00:00
https://bgrqw.com/guide/1adtCnumPh,https://bgrqw.com/guide/1adtCnumPh,bgrqw.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515135,2026-09-01T15:24:38+00:00,2026-09-01T15:32:03+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://bgrqw.com/guide/1adtCnumPh,https://bgrqw.com/guide/1adtCnumPh,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:25:59.221202+00:00
https://zhenjiang-group.com/uid_1151917361?ticket=rCgGLyRWZI,https://zhenjiang-group.com/uid_1151917361?ticket=rCgGLyRWZI,zhenjiang-group.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515134,2026-09-01T15:20:34+00:00,2026-09-01T15:32:03+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://zhenjiang-group.com/uid_1151917361?ticket=rCgGLyRWZI,https://zhenjiang-group.com/uid_1151917361?ticket=rCgGLyRWZI,redirect_failure,0,0,302.0,https://zhenjiang-group.com/uid_1151917361?ticket=rCgGLyRWZI,,0,0,0,unsafe_redirect,Hostname could not be resolved.,2026-09-04T07:26:00.471518+00:00
https://zhongyuan183.com/RQXzyWBB1n.ed.jp,https://zhongyuan183.com/RQXzyWBB1n.ed.jp,zhongyuan183.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515133,2026-09-01T15:20:13+00:00,2026-09-01T15:32:03+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://zhongyuan183.com/RQXzyWBB1n.ed.jp,https://zhongyuan183.com/RQXzyWBB1n.ed.jp,timeout,0,0,,https://zhongyuan183.com/RQXzyWBB1n.ed.jp,,0,0,0,timeout,timed out,2026-09-04T07:26:03.192701+00:00
https://geynl.com/press/RmkiBIVclp,https://geynl.com/press/RmkiBIVclp,geynl.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515132,2026-09-01T15:19:54+00:00,2026-09-01T15:21:55+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://geynl.com/press/RmkiBIVclp,https://geynl.com/press/RmkiBIVclp,timeout,0,0,,https://geynl.com/press/RmkiBIVclp,,0,0,0,timeout,timed out,2026-09-04T07:26:10.004235+00:00
https://lecaikejiao.com/uid_4673027932?ticket=ofuT1ALEqM,https://lecaikejiao.com/uid_4673027932?ticket=ofuT1ALEqM,lecaikejiao.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515128,2026-09-01T15:17:58+00:00,2026-09-01T15:21:55+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://lecaikejiao.com/uid_4673027932?ticket=ofuT1ALEqM,https://lecaikejiao.com/uid_4673027932?ticket=ofuT1ALEqM,redirect_failure,0,0,302.0,https://lecaikejiao.com/uid_4673027932?ticket=ofuT1ALEqM,,0,0,0,unsafe_redirect,Hostname could not be resolved.,2026-09-04T07:26:16.554910+00:00
https://xinlianjian.com/visit/kkuhicgpsi,https://xinlianjian.com/visit/kkuhicgpsi,xinlianjian.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515127,2026-09-01T15:17:29+00:00,2026-09-01T15:21:55+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://xinlianjian.com/visit/kkuhicgpsi,https://xinlianjian.com/visit/kkuhicgpsi,redirect_failure,0,0,302.0,https://xinlianjian.com/visit/kkuhicgpsi,,0,0,0,unsafe_redirect,Hostname could not be resolved.,2026-09-04T07:26:18.659123+00:00
http://allegrolokalnie.oferta-2117324.cfd/logowanie/13362,http://allegrolokalnie.oferta-2117324.cfd/logowanie/13362,oferta-2117324.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515121,2026-09-01T15:12:08+00:00,2026-09-01T15:21:55+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegrolokalnie.oferta-2117324.cfd/logowanie/13362,http://allegrolokalnie.oferta-2117324.cfd/logowanie/13362,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:22.405315+00:00
https://allegrolokalnie.pl-loka.shop/,https://allegrolokalnie.pl-loka.shop/,pl-loka.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515110,2026-09-01T14:44:41+00:00,2026-09-01T14:51:49+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,https://allegrolokalnie.pl-loka.shop/,https://allegrolokalnie.pl-loka.shop/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:23.633409+00:00
https://cuponsdasemana.com/produto/6954887606,https://cuponsdasemana.com/produto/6954887606,cuponsdasemana.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515103,2026-09-01T14:32:45+00:00,2026-09-01T14:42:49+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://cuponsdasemana.com/produto/6954887606,https://cuponsdasemana.com/produto/6954887606,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:25.557936+00:00
http://allegrolokalnie.pl-109772.cfd/logowanie/32053,http://allegrolokalnie.pl-109772.cfd/logowanie/32053,pl-109772.cfd,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515101,2026-09-01T14:21:09+00:00,2026-09-01T14:31:57+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegrolokalnie.pl-109772.cfd/logowanie/32053,http://allegrolokalnie.pl-109772.cfd/logowanie/32053,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:27.641790+00:00
http://allegro.kupteraz429199421.xyz,http://allegro.kupteraz429199421.xyz,kupteraz429199421.xyz,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515064,2026-09-01T13:59:08+00:00,2026-09-01T14:02:30+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.kupteraz429199421.xyz,http://allegro.kupteraz429199421.xyz/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:30.588812+00:00
http://artemis-africa.com/redirect/,http://artemis-africa.com/redirect/,artemis-africa.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515050,2026-09-01T13:50:52+00:00,2026-09-01T14:02:30+00:00,Other,2026-09-04T07:17:35.831504+00:00,http://artemis-africa.com/redirect/,http://artemis-africa.com/redirect/,accessible,1,1,200.0,http://artemis-africa.com/ph-sys/suspended/,text/html,1452,1,1,,,2026-09-04T07:26:31.862668+00:00
https://areaclienti.mftipolito.com/4409b78726a17720baaa77a111bbbac7/AreaUtenti_Lang.php,https://areaclienti.mftipolito.com/4409b78726a17720baaa77a111bbbac7/AreaUtenti_Lang.php,mftipolito.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515035,2026-09-01T13:06:39+00:00,2026-09-01T13:11:51+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://areaclienti.mftipolito.com/4409b78726a17720baaa77a111bbbac7/AreaUtenti_Lang.php,https://areaclienti.mftipolito.com/4409b78726a17720baaa77a111bbbac7/AreaUtenti_Lang.php,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:34.532537+00:00
http://allegro.lokalna-0493729.sbs,http://allegro.lokalna-0493729.sbs,lokalna-0493729.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515021,2026-09-01T12:56:43+00:00,2026-09-01T13:02:24+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.lokalna-0493729.sbs,http://allegro.lokalna-0493729.sbs/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:35.935822+00:00
https://primemultimediach.com/,https://primemultimediach.com/,primemultimediach.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515013,2026-09-01T12:51:35+00:00,2026-09-01T13:02:24+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00,https://primemultimediach.com/,https://primemultimediach.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:26:37.161526+00:00
https://oppositionmona.net/,https://oppositionmona.net/,oppositionmona.net,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515007,2026-09-01T12:37:44+00:00,2026-09-01T12:42:42+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://oppositionmona.net/,https://oppositionmona.net/,inaccessible,0,0,401.0,https://oppositionmona.net/,text/html,34,0,1,,,2026-09-04T07:26:38.445617+00:00
https://bradesco.segurancaempresaweb.digital/,https://bradesco.segurancaempresaweb.digital/,segurancaempresaweb.digital,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515001,2026-09-01T12:28:10+00:00,2026-09-01T12:31:59+00:00,Bradesco,2026-09-04T07:17:35.831504+00:00,https://bradesco.segurancaempresaweb.digital/,https://bradesco.segurancaempresaweb.digital/,timeout,0,0,,https://bradesco.segurancaempresaweb.digital/,,0,0,0,timeout,_ssl.c:985: The handshake operation timed out,2026-09-04T07:26:49.791893+00:00
https://bradesco.segurancaempresaweb.click/,https://bradesco.segurancaempresaweb.click/,segurancaempresaweb.click,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9515000,2026-09-01T12:28:04+00:00,2026-09-01T12:31:59+00:00,Bradesco,2026-09-04T07:17:35.831504+00:00,https://bradesco.segurancaempresaweb.click/,https://bradesco.segurancaempresaweb.click/,timeout,0,0,,https://bradesco.segurancaempresaweb.click/,,0,0,0,timeout,_ssl.c:985: The handshake operation timed out,2026-09-04T07:27:02.821992+00:00
https://bradesco.segurancaempresaweb.pro/,https://bradesco.segurancaempresaweb.pro/,segurancaempresaweb.pro,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514999,2026-09-01T12:27:58+00:00,2026-09-01T12:31:59+00:00,Bradesco,2026-09-04T07:17:35.831504+00:00,https://bradesco.segurancaempresaweb.pro/,https://bradesco.segurancaempresaweb.pro/,timeout,0,0,,https://bradesco.segurancaempresaweb.pro/,,0,0,0,timeout,_ssl.c:985: The handshake operation timed out,2026-09-04T07:27:12.141726+00:00
https://web7portaalkunden.bolojas.pt/portaal/anmeldung/kunden/,https://web7portaalkunden.bolojas.pt/portaal/anmeldung/kunden/,bolojas.pt,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514975,2026-09-01T11:30:25+00:00,2026-09-01T11:41:44+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://web7portaalkunden.bolojas.pt/portaal/anmeldung/kunden/,https://web7portaalkunden.bolojas.pt/portaal/anmeldung/kunden/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:21.176032+00:00
https://browser-dashboard.com/,https://browser-dashboard.com/,browser-dashboard.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514959,2026-09-01T10:47:16+00:00,2026-09-01T10:51:57+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://browser-dashboard.com/,https://browser-dashboard.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:22.528801+00:00
https://serv-ntflix.com/,https://serv-ntflix.com/,serv-ntflix.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514957,2026-09-01T10:37:16+00:00,2026-09-01T10:42:58+00:00,Netflix,2026-09-04T07:17:35.831504+00:00,https://serv-ntflix.com/,https://serv-ntflix.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:23.718693+00:00
https://oi3kx-g259.k4zlib.top/o/x06st/7324458465226752#selectedbank2&LOADS,https://oi3kx-g259.k4zlib.top/o/x06st/7324458465226752#selectedbank2&LOADS,k4zlib.top,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514953,2026-09-01T10:27:46+00:00,2026-09-01T10:31:58+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://oi3kx-g259.k4zlib.top/o/x06st/7324458465226752#selectedbank2&LOADS,https://oi3kx-g259.k4zlib.top/o/x06st/7324458465226752,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:24.914509+00:00
https://liposas.com/,https://liposas.com/,liposas.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514951,2026-09-01T10:23:19+00:00,2026-09-01T10:31:58+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00,https://liposas.com/,https://liposas.com/,tls_failure,0,0,,https://liposas.com/,,0,0,0,tls_error,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1002),2026-09-04T07:27:26.213829+00:00
https://prime.area-eu.com/asx4878,https://prime.area-eu.com/asx4878,area-eu.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514950,2026-09-01T10:22:59+00:00,2026-09-01T10:31:58+00:00,Amazon.com,2026-09-04T07:17:35.831504+00:00,https://prime.area-eu.com/asx4878,https://prime.area-eu.com/asx4878,tls_failure,0,0,,https://prime.area-eu.com/asx4878,,0,0,0,tls_error,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1002),2026-09-04T07:27:27.982929+00:00
https://allegrolokalnie.pl-986234.lol/oferta/KuKirin-G2-MASTER-2025-2,https://allegrolokalnie.pl-986234.lol/oferta/KuKirin-G2-MASTER-2025-2,pl-986234.lol,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514936,2026-09-01T10:01:52+00:00,2026-09-01T10:12:03+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,https://allegrolokalnie.pl-986234.lol/oferta/KuKirin-G2-MASTER-2025-2,https://allegrolokalnie.pl-986234.lol/oferta/KuKirin-G2-MASTER-2025-2,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:30.014937+00:00
http://allegro.lokalna-8487391.sbs,http://allegro.lokalna-8487391.sbs,lokalna-8487391.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514932,2026-09-01T09:57:57+00:00,2026-09-01T10:02:30+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.lokalna-8487391.sbs,http://allegro.lokalna-8487391.sbs/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:31.256908+00:00
https://rtsfdr667221.pro/,https://rtsfdr667221.pro/,rtsfdr667221.pro,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514928,2026-09-01T09:42:44+00:00,2026-09-01T09:51:54+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://rtsfdr667221.pro/,https://rtsfdr667221.pro/,inaccessible,0,0,503.0,https://rtsfdr667221.pro/,text/html,366,0,1,,,2026-09-04T07:27:32.485777+00:00
https://societegeneraleinfo.com/,https://societegeneraleinfo.com/,societegeneraleinfo.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514923,2026-09-01T09:30:46+00:00,2026-09-01T09:42:04+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://societegeneraleinfo.com/,https://societegeneraleinfo.com/,accessible,1,1,200.0,https://www.societegeneraleinfo.com/firewall.php,text/html,1406,2,1,,,2026-09-04T07:27:34.737563+00:00
https://certcodeinfo-lbp.com/pages/desktop/securite/index.php,https://certcodeinfo-lbp.com/pages/desktop/securite/index.php,certcodeinfo-lbp.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514905,2026-09-01T09:03:36+00:00,2026-09-01T09:12:06+00:00,La Banque Postale,2026-09-04T07:17:35.831504+00:00,https://certcodeinfo-lbp.com/pages/desktop/securite/index.php,https://certcodeinfo-lbp.com/pages/desktop/securite/index.php,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:38.520902+00:00
https://secupassinfo-caissedep.com/pages/desktop/securite/index.php,https://secupassinfo-caissedep.com/pages/desktop/securite/index.php,secupassinfo-caissedep.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514897,2026-09-01T08:54:45+00:00,2026-09-01T09:02:16+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://secupassinfo-caissedep.com/pages/desktop/securite/index.php,https://secupassinfo-caissedep.com/pages/desktop/securite/index.php,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:39.774246+00:00
https://secupassinfo-ca.com/pages/desktop/securite/index.php,https://secupassinfo-ca.com/pages/desktop/securite/index.php,secupassinfo-ca.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514888,2026-09-01T08:44:10+00:00,2026-09-01T08:52:01+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://secupassinfo-ca.com/pages/desktop/securite/index.php,https://secupassinfo-ca.com/pages/desktop/securite/index.php,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:27:41.002450+00:00
http://allegro.plkupteraz673218543611.shop,http://allegro.plkupteraz673218543611.shop,plkupteraz673218543611.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514879,2026-09-01T08:27:06+00:00,2026-09-01T08:31:55+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.plkupteraz673218543611.shop,http://allegro.plkupteraz673218543611.shop/,timeout,0,0,,http://allegro.plkupteraz673218543611.shop/,,0,0,0,timeout,timed out,2026-09-04T07:27:42.225324+00:00
https://sg-secupassinfo.com/,https://sg-secupassinfo.com/,sg-secupassinfo.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514870,2026-09-01T08:05:20+00:00,2026-09-01T08:12:01+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://sg-secupassinfo.com/,https://sg-secupassinfo.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:01.452367+00:00
http://allegro.lokalna-ofeta9914122115.sbs,http://allegro.lokalna-ofeta9914122115.sbs,lokalna-ofeta9914122115.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514866,2026-09-01T07:57:46+00:00,2026-09-01T08:02:22+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.lokalna-ofeta9914122115.sbs,http://allegro.lokalna-ofeta9914122115.sbs/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:02.707070+00:00
https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,service-public-info.com.es,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514863,2026-09-01T07:48:31+00:00,2026-09-01T07:51:55+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,inaccessible,0,0,403.0,https://antaigouvfr-paiement-en-ligne-amendes.service-public-info.com.es/amen/index.php,text/html,5624,0,1,,,2026-09-04T07:28:03.928535+00:00
https://daugsce.com/,https://daugsce.com/,daugsce.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514848,2026-09-01T07:25:50+00:00,2026-09-01T07:32:06+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://daugsce.com/,https://daugsce.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:06.655720+00:00
https://dbs.polimenopietrosrl.com/sg/public/,https://dbs.polimenopietrosrl.com/sg/public/,polimenopietrosrl.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514831,2026-09-01T06:12:26+00:00,2026-09-01T06:22:00+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://dbs.polimenopietrosrl.com/sg/public/,https://dbs.polimenopietrosrl.com/sg/public/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:07.922741+00:00
https://onixone.com.co/UPDATE/,https://onixone.com.co/UPDATE/,onixone.com.co,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514822,2026-09-01T05:23:12+00:00,2026-09-01T05:32:07+00:00,Adobe,2026-09-04T07:17:35.831504+00:00,https://onixone.com.co/UPDATE/,https://onixone.com.co/UPDATE/,accessible,1,1,200.0,https://onixone.com.co/UPDATE/,text/html,2786,0,1,,,2026-09-04T07:28:15.456158+00:00
http://allegro.oferta-lokalana684538913895.shop,http://allegro.oferta-lokalana684538913895.shop,oferta-lokalana684538913895.shop,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514818,2026-09-01T05:07:57+00:00,2026-09-01T05:12:18+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegro.oferta-lokalana684538913895.shop,http://allegro.oferta-lokalana684538913895.shop/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:18.332132+00:00
http://allegrolokalnie.pl-893057502435.icu,http://allegrolokalnie.pl-893057502435.icu,pl-893057502435.icu,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514790,2026-09-01T03:26:02+00:00,2026-09-01T03:32:02+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegrolokalnie.pl-893057502435.icu,http://allegrolokalnie.pl-893057502435.icu/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:19.618875+00:00
http://allegrolokalnie.lokalna-ofeta287689147.sbs,http://allegrolokalnie.lokalna-ofeta287689147.sbs,lokalna-ofeta287689147.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514794,2026-09-01T03:26:25+00:00,2026-09-01T03:32:01+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegrolokalnie.lokalna-ofeta287689147.sbs,http://allegrolokalnie.lokalna-ofeta287689147.sbs/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:20.891558+00:00
http://allegrolokalnie.lokalna-ofera812712.sbs,http://allegrolokalnie.lokalna-ofera812712.sbs,lokalna-ofera812712.sbs,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514773,2026-09-01T01:58:26+00:00,2026-09-01T02:02:31+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,http://allegrolokalnie.lokalna-ofera812712.sbs,http://allegrolokalnie.lokalna-ofera812712.sbs/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:22.101472+00:00
https://allegro.plkuptera732183278681.bond,https://allegro.plkuptera732183278681.bond,plkuptera732183278681.bond,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514753,2026-09-01T00:23:41+00:00,2026-09-01T00:32:00+00:00,Allegro,2026-09-04T07:17:35.831504+00:00,https://allegro.plkuptera732183278681.bond,https://allegro.plkuptera732183278681.bond/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:29.395399+00:00
https://www.sieradenbycelin.nl,https://www.sieradenbycelin.nl,sieradenbycelin.nl,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,7904946,2022-10-28T17:05:06+00:00,2026-09-01T00:12:46+00:00,Other,2026-09-04T07:17:35.831504+00:00,https://www.sieradenbycelin.nl,https://www.sieradenbycelin.nl/,timeout,0,0,,https://celinasboutique.nl/,,0,1,0,timeout,timed out,2026-09-04T07:28:33.639338+00:00
https://vahuedef.com,https://vahuedef.com,vahuedef.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514713,2026-08-31T22:35:47+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://vahuedef.com,https://vahuedef.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:41.666730+00:00
https://vaubefe.com,https://vaubefe.com,vaubefe.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514712,2026-08-31T22:35:35+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://vaubefe.com,https://vaubefe.com/,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:42.928004+00:00
https://greltapost.com,https://greltapost.com,greltapost.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514711,2026-08-31T22:35:17+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://greltapost.com,https://greltapost.com/,tls_failure,0,0,,https://greltapost.com/,,0,0,0,tls_error,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1002),2026-09-04T07:28:44.173805+00:00
https://flixstreamingr.com,https://flixstreamingr.com,flixstreamingr.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514710,2026-08-31T22:35:01+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://flixstreamingr.com,https://flixstreamingr.com/,tls_failure,0,0,,https://flixstreamingr.com/,,0,0,0,tls_error,EOF occurred in violation of protocol (_ssl.c:1002),2026-09-04T07:28:48.321578+00:00
https://gesgesg.com/5tynbei,https://gesgesg.com/5tynbei,gesgesg.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,9514709,2026-08-31T22:34:32+00:00,2026-08-31T22:42:02+00:00,Soci̩t̩ G̩n̩rale,2026-09-04T07:17:35.831504+00:00,https://gesgesg.com/5tynbei,https://gesgesg.com/5tynbei,dns_failure,0,0,,,,0,0,0,dns_failure,[Errno 11001] getaddrinfo failed,2026-09-04T07:28:51.737063+00:00
